func,omega,algorithm,s8-start,s8-final,a1-start,a1-final,a2-start,a2-final,MD,MAD,RMSD,time,errors?
wb97m,300,LD_LBFGS,1.75,0.78846979906419434,0.6,0.75204985748826514,3.625,2.7230429003122159,0.020748,0.124909,0.185161,15,False
wb97m,300,LD_LBFGS,1.75,0.78353554672120707,0.6,0.75229720541362211,5.25,2.7172347100046359,0.020590,0.125011,0.185164,23,False
wb97m,300,LD_LBFGS,1.75,1.7500000000000000,0.6,0.59999999999999998,6.875,6.8750000000000000,-1.259336,1.269800,1.910957,8,True
wb97m,300,LD_LBFGS,1.75,1.7500000000000000,0.6,0.59999999999999998,8.5,8.5000000000000000,-1.517715,1.523394,2.243554,8,True
wb97m,300,LD_LBFGS,1.75,0.78831429420060095,0.8,0.75219327024651927,2.0,2.7220984964653416,0.020820,0.124933,0.185162,15,False
wb97m,300,LD_LBFGS,1.75,0.78852302366496529,0.8,0.75224372625730751,3.625,2.7221660454607841,0.020759,0.124908,0.185162,20,False
wb97m,300,LD_LBFGS,1.75,1.7500000000000000,0.8,0.80000000000000004,5.25,5.2500000000000000,-1.075548,1.090150,1.667826,8,True
wb97m,300,LD_LBFGS,1.75,1.7500000000000000,0.8,0.80000000000000004,6.875,6.8750000000000000,-1.434705,1.441888,2.140463,8,True
wb97m,300,LD_LBFGS,1.75,1.7500000000000000,0.8,0.80000000000000004,8.5,8.5000000000000000,-1.597160,1.601739,2.340920,7,True
wb97m,300,LD_LBFGS,3.5,0.82813068836189108,0.0,0.86503934758488465,2.0,2.2160355697724365,0.029371,0.127501,0.187853,29,False
wb97m,300,LD_LBFGS,3.5,2.5475946619445105,0.0,1.6708844840645398,3.625,4.0530050936483706,-1.551332,1.556809,2.289586,17,True
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.0,0.0000000000000000,5.25,5.2500000000000000,3.054658,3.095438,4.967099,8,True
wb97m,300,LD_LBFGS,3.5,0.78652817919895335,0.0,0.75085687426684200,6.875,2.7271295921532586,0.020503,0.124906,0.185155,21,False
wb97m,300,LD_LBFGS,3.5,0.77704903721351504,0.0,0.74560600749292760,8.5,2.7440359480147234,0.019493,0.124958,0.185143,51,True
wb97m,300,LD_LBFGS,3.5,0.26462610907866813,0.2,4.4341565341386717,2.0,3.1323229059014457,-1.750337,1.752632,2.512636,19,True
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.2,0.20000000000000001,3.625,3.6250000000000000,3.819862,3.945706,6.175439,7,True
wb97m,300,LD_LBFGS,3.5,0.79136812492565889,0.2,0.74897334821591000,5.25,2.7404280077938519,0.020726,0.124845,0.185152,29,False
wb97m,300,LD_LBFGS,3.5,0.78821070195568665,0.2,0.75202926165161610,6.875,2.7228574778724859,0.020764,0.124922,0.185161,21,False
wb97m,300,LD_LBFGS,3.5,3.5000000000000000,0.2,0.20000000000000001,8.5,8.5000000000000000,-1.008528,1.035072,1.586254,8,True
wb97m,300,LD_LBFGS,3.5,1.0377973483980374,0.4,7.0360234321026107,2.0,3.6203459806862122,-1.753800,1.756036,2.515958,3,False
